images,retweet_of,handle_original_tweet,handle_original_tweet_name,handle_original_tweet_user,type_of_tweet,time_elapsed,comments_on_tweet,retweets_on_tweet,quote_on_tweet,likes_on_tweet,text,link,profile,profile_handle,posts,likes,followers,following,user,username,quote_original_text
[],,,,,tweet,"Feb 14, 2024 · 5:16 PM UTC","1,670",239,68,308,"Be the first to hear from the Prime Minister.

Sign up now to get DMs from the PM. 

whatsapp.com/channel/0029VaJ…",https://nitter.poast.org/Conservatives/status/1757816171351462079#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOMi_K_WgAEklWI.jpg'],Conservatives retweeted,,David Cameron,@David_Cameron,retweet,"May 22, 2024 · 8:18 PM UTC","1,931",103,116,607,"Uncertain times demand a clear plan.

That's what @RishiSunak delivers.",https://nitter.poast.org/David_Cameron/status/1793375801767076032#m,Conservatives,Conservatives,31781,6757,619757,1726,David Cameron,@David_Cameron,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 22, 2024 · 10:40 PM UTC",788,71,33,235,Looks like Sir Keir has dropped the idea of stopping the boats already…,https://nitter.poast.org/JamesCleverly/status/1793411591972782183#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],,,,,tweet,"May 22, 2024 · 7:07 PM UTC",397,71,19,206,WATCH: Rishi Sunak speaking live at his first election rally. nitter.poast.org/i/broadcasts/1zq…,https://nitter.poast.org/Conservatives/status/1793358038893826182#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGONEEv9XAAEuHlR.jpg'],,,,,tweet,"May 22, 2024 · 6:46 PM UTC",476,50,38,243,WATCH @RishiSunak's first election rally live at 8pm here on X.,https://nitter.poast.org/Conservatives/status/1793352691986444551#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 22, 2024 · 5:58 PM UTC","5,869",930,"1,208","5,462",This is why I’ve just called the election.,https://nitter.poast.org/RishiSunak/status/1793340772390932961#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGOMwOcBW8AA9Z1h.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 22, 2024 · 5:19 PM UTC","2,718",318,249,"1,927","We must not put our hard earned economic stability at risk.

We must restore pride and confidence in our country.

With a clear plan and bold action we will deliver a secure future for you, your family and our United Kingdom.",https://nitter.poast.org/RishiSunak/status/1793330979932631175#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGOMkMv7W4AArUow.jpg'],,,,,tweet,"May 22, 2024 · 4:23 PM UTC","1,731",228,105,547,"We are proud of what we have achieved together, the bold action we have taken, and we're confident about what we can do in the future.",https://nitter.poast.org/Conservatives/status/1793316884772745478#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOMi_K_WgAEklWI.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 22, 2024 · 4:18 PM UTC","3,894",572,440,"2,460","These uncertain times call for a clear plan and bold action to chart a course to a secure future. 

You must choose in this election who has that plan and who is prepared to take that bold action to secure a better future for our country and our children.",https://nitter.poast.org/RishiSunak/status/1793315552661794830#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"May 22, 2024 · 11:56 AM UTC","1,286",108,78,292,"Things have turned a corner this year. 

▪️Inflation is now 2.3%.
▪️Wages have risen for ten consecutive months.
▪️The economy had the joint fastest growth in the G7.

Our plan is working. That’s why we must stick with it to deliver a brighter future for everyone ✅",https://nitter.poast.org/Conservatives/status/1793249518663671966#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOLIoxVWcAAKnr3.jpg'],,,,,tweet,"May 22, 2024 · 10:11 AM UTC",539,60,36,177,"We got the big calls right on Ukraine and Hong Kong but we know that overall legal migration is too high.

New data today shows visa applications down by 25% compared to last year.

We are sticking with the plan to deliver the largest-ever cut to legal migration ✅",https://nitter.poast.org/Conservatives/status/1793223133756878900#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOKxhRHWgAAx53W.jpg'],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 22, 2024 · 8:02 AM UTC",547,71,28,207,"Immigration enforcement removals are up 25% this year.

We are determined to remove people with no right to be in the UK.",https://nitter.poast.org/JamesCleverly/status/1793190791021547729#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 22, 2024 · 7:59 AM UTC","2,073",212,163,"1,185",Today marks a major moment for our economy.,https://nitter.poast.org/RishiSunak/status/1793189935752634611#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGOKWM0PW0AA1oG1.jpg'],Conservatives retweeted,,Claire Coutinho MP,@ClaireCoutinho,retweet,"May 22, 2024 · 6:48 AM UTC","2,057",58,129,198,"The price of electricity, gas and other fuels fell by 27% in the year to April - the largest fall on record.

With inflation almost back to 2%, there are brighter days ahead if we stick with the plan.",https://nitter.poast.org/ClaireCoutinho/status/1793171992528425222#m,Conservatives,Conservatives,31781,6757,619757,1726,Claire Coutinho MP,@ClaireCoutinho,
['https://nitter.poast.org/pic/orig/media%2FGOKa0zBXwAAq6Wc.jpg'],,,,,tweet,"May 22, 2024 · 6:23 AM UTC","1,588",173,101,582,"Inflation is now 2.3% ✅

Let's stick with the plan.",https://nitter.poast.org/Conservatives/status/1793165838918296032#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOKWM0PW0AA1oG1.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 22, 2024 · 6:13 AM UTC","3,770",540,503,"3,408",Inflation is back to where it should be.,https://nitter.poast.org/RishiSunak/status/1793163376522104899#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 21, 2024 · 2:03 PM UTC",865,93,41,607,"This is a big moment.

Advancements like these prove the UK’s status as a world-leader in AI.",https://nitter.poast.org/RishiSunak/status/1792919093617561746#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGOGt0bIWUAAWZGb.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 21, 2024 · 1:23 PM UTC","2,849",225,235,"1,175","Britain is leading the way on tackling illegal migration.

Don’t take my word for it, that’s what the Austrian Chancellor told me earlier today.",https://nitter.poast.org/RishiSunak/status/1792909186344321533#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"May 21, 2024 · 9:30 AM UTC",511,37,17,71,"Labour’s skills policy exposed 👇

❌ Halving apprenticeships
❌ Cutting 170,000 apprenticeship opportunities

This is a direct attack on aspiration which would damage life chances and limit opportunities for young people.

🧵 A thread 👇

1/6

thesun.co.uk/news/28031726/l…",https://nitter.poast.org/GillianKeegan/status/1792850400707506259#m,Conservatives,Conservatives,31781,6757,619757,1726,Gillian Keegan MP,@GillianKeegan,
[],,,,,tweet,"May 21, 2024 · 1:15 PM UTC",17,3,,11,"Read more here 👇

thesun.co.uk/news/28031726/l…",https://nitter.poast.org/Conservatives/status/1792907146406871491#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOGEdDZa0AAhIUi.jpg'],,,,,tweet,"May 21, 2024 · 1:15 PM UTC",574,93,24,180,"NEW: Labour's skills policy exposed 👀

They want to attack aspiration, limit opportunities and damage the life chances of our young people.",https://nitter.poast.org/Conservatives/status/1792907143080788066#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOGnCqfXUAAk0EK.jpg'],Conservatives retweeted,,Mel Stride,@MelJStride,retweet,"May 21, 2024 · 12:38 PM UTC",497,30,26,61,"With the next generation of welfare reforms I am determined to unlock British talent, as we reduce our reliance on overseas labour.

My speech on how we are growing the economy and changing lives.

gov.uk/government/speeches/b…",https://nitter.poast.org/MelJStride/status/1792897797013790865#m,Conservatives,Conservatives,31781,6757,619757,1726,Mel Stride,@MelJStride,
['https://nitter.poast.org/pic/orig/media%2FGOGQw-FXoAI2FPO.jpg'],,,,,tweet,"May 21, 2024 · 12:32 PM UTC",788,86,45,247,"There is great talent across the UK, but for too long we have been reliant on overseas labour.

Today we are launching the biggest ever drive to help businesses unlock British talent 🇬🇧",https://nitter.poast.org/Conservatives/status/1792896186006884754#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGOFhQ1DXUAAATHA.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 21, 2024 · 7:44 AM UTC","1,464",188,116,"1,090","We cannot tackle illegal migration alone.

I’m in Vienna with @karlnehammer who shares my urgency to end the vile trade of people smuggling.",https://nitter.poast.org/RishiSunak/status/1792823831742345689#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGOCi27DWcAANwyr.jpg'],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"May 20, 2024 · 5:41 PM UTC",,18,3,68,"On the doorsteps in glorious ☀️#Guildford with brilliant local MP & @conservatives 🌳 Deputy-Chairman, Angela Richardson MP

Angela is an incredibly hard working local MP who wants to protect Guildford’s green spaces, reignite the area’s high streets, tackle flooding in the area and has also just secured permission for new pharmacy in Burpham

Angela’s record of delivery for Guildford shows why residents need to vote 🗳️ Conservative at the General Election later this year so she can continue her hard work",https://nitter.poast.org/RicHolden/status/1792611725642002516#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 20, 2024 · 5:35 PM UTC","1,865",320,176,"1,553","On behalf of this and every Government stretching back to the 1970s, I am truly sorry.",https://nitter.poast.org/RishiSunak/status/1792609987203625436#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,Claire Coutinho MP,@ClaireCoutinho,retweet,"May 20, 2024 · 9:57 AM UTC","2,254",297,178,833,"Sadiq Khan is using a Chinese firm to make electric buses. This is what Labour’s energy transition looks like - they’ll hike your taxes and send the money to China.

We are supporting homegrown innovation and giving time for British supply chains to grow.
thetimes.co.uk/article/46607…",https://nitter.poast.org/ClaireCoutinho/status/1792494893639643156#m,Conservatives,Conservatives,31781,6757,619757,1726,Claire Coutinho MP,@ClaireCoutinho,
[],Conservatives retweeted,,Conservatives,@Conservatives,retweet,"May 19, 2024 · 8:56 AM UTC",593,168,36,462,Sir Keir Starmer’s ‘pledges’ change so often even his own team can’t say what they are 🫣,https://nitter.poast.org/Conservatives/status/1792117207259926563#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGN7V3gbWEAEEz27.jpg'],Conservatives retweeted,,Conservatives,@Conservatives,retweet,"May 19, 2024 · 8:07 AM UTC",688,206,33,368,And Sir Keir Starmer says Labour-run Wales is a 'blueprint' for how he’d run Britain 🥴,https://nitter.poast.org/Conservatives/status/1792104854468350130#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGN3mb0gW4AEcuEi.jpg'],,,,,tweet,"May 18, 2024 · 2:41 PM UTC","1,642",114,82,286,🚨 OFFICIAL: Keir Starmer's first step would be to plunge the economy into a £38.5 billion black hole which everyone will pay for in big tax rises.,https://nitter.poast.org/Conservatives/status/1791841645538799689#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"May 17, 2024 · 3:17 PM UTC",800,124,37,212,Keir Starmer said it himself: Labour will put up taxes 👇,https://nitter.poast.org/Conservatives/status/1791488135232143611#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"May 17, 2024 · 1:07 PM UTC","1,423",92,63,219,The Chancellor @Jeremy_Hunt exposes Labour's lies to pensioners 🔥,https://nitter.poast.org/Conservatives/status/1791455519208534458#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNxYWsjXYAAtjsV.jpg'],,,,,tweet,"May 17, 2024 · 10:24 AM UTC","2,288",150,126,382,🚨 OFFICIAL: Keir Starmer's first step will be to plunge the economy into a £38.5bn black hole which you'll pay for in tax rises.,https://nitter.poast.org/Conservatives/status/1791414378857672748#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Jeremy Hunt,@Jeremy_Hunt,retweet,"May 17, 2024 · 8:54 AM UTC","2,706",231,302,551,"Today, I’m releasing analysis by independent civil servants at the Treasury on Labour’s plans for office.

That shows a £38 billion black hole in their plans, which can only be fixed by further tax rises - the equivalent of £2100 per family. 

public.conservatives.com/pub…",https://nitter.poast.org/Jeremy_Hunt/status/1791391820506632413#m,Conservatives,Conservatives,31781,6757,619757,1726,Jeremy Hunt,@Jeremy_Hunt,
['https://nitter.poast.org/pic/orig/media%2FGNxP_JSWUAA5MEB.jpg'],,,,,tweet,"May 17, 2024 · 9:20 AM UTC","1,331",145,59,258,"NEW: The Treasury have today released formal costings on Labour's clearest policy commitments. 

The figures show that Labour are making billions of pounds of unfunded spending commitments which can only be paid for by raising taxes.",https://nitter.poast.org/Conservatives/status/1791398365772513757#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"May 16, 2024 · 8:29 PM UTC",52,8,,29,And remember: this is their ‘first step’ 🫣,https://nitter.poast.org/Conservatives/status/1791204333733757393#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"May 16, 2024 · 8:25 PM UTC",695,133,33,285,"Labour admit that their new policy would cost taxpayers £20 billion - more than double what they promised.
 
They can’t say which taxes they’d raise to pay for it because they don’t have a plan.",https://nitter.poast.org/Conservatives/status/1791203267441021092#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 16, 2024 · 6:34 PM UTC","3,251",215,236,"1,398",I will always protect our children.,https://nitter.poast.org/RishiSunak/status/1791175401659568225#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"May 16, 2024 · 1:52 PM UTC","1,527",178,95,455,Sir Keir Starmer has been Labour leader for over four years and broken every promise he's ever made 👇,https://nitter.poast.org/Conservatives/status/1791104472187289743#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNsnlI6XYAEyfZ6.jpg'],,,,,tweet,"May 16, 2024 · 11:31 AM UTC","1,090",173,79,584,Live scenes from Keir Starmer’s 16th relaunch,https://nitter.poast.org/Conservatives/status/1791069039105650690#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"May 16, 2024 · 9:11 AM UTC",496,36,25,132,"Parents have a right to know what their children are being taught in school.

My interview with @GBNEWS 👇",https://nitter.poast.org/GillianKeegan/status/1791033776925012371#m,Conservatives,Conservatives,31781,6757,619757,1726,Gillian Keegan MP,@GillianKeegan,
[],,,,,tweet,"May 16, 2024 · 9:32 AM UTC","2,778",145,214,632,"Keir Starmer’s 4 years as Labour leader: 10 pledges, 5 missions and 6 new pledges later, you still can’t trust a word he says.",https://nitter.poast.org/Conservatives/status/1791038986196050284#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 15, 2024 · 10:36 AM UTC","8,981","2,072","5,237","15,296","We’ve taken action to reduce migration.

Student dependant applications are now down by 80%.",https://nitter.poast.org/RishiSunak/status/1790692815111926010#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"May 15, 2024 · 11:59 AM UTC","1,927",116,137,445,"Our enemies are not waiting. Right across the world they are putting the UK in their crosshairs.

Labour’s refusal to match our increase in defence spending is a real threat to our defence that will make the dreams of Putin and tyrants like him come true.

dailymail.co.uk/news/article…",https://nitter.poast.org/grantshapps/status/1790713542082982249#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 15, 2024 · 1:53 PM UTC","1,230",137,84,658,"This week we have detained failed asylum seekers to be removed to Rwanda.

These people have been through the asylum system and have no right to remain in the UK. 

Our deal with Rwanda provides a safe third country to remove them to.",https://nitter.poast.org/JamesCleverly/status/1790742428263006373#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],,,,,tweet,"May 15, 2024 · 1:13 PM UTC","1,515",101,67,272,"The UK would be less secure under Keir Starmer.

Labour’s refusal to match our commitment to increase defence spending to 2.5% of GDP is music to the ears of Putin and other tyrants around the world.",https://nitter.poast.org/Conservatives/status/1790732315703882079#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Kevin Hollinrake MP,@kevinhollinrake,retweet,"May 15, 2024 · 11:28 AM UTC",387,32,22,100,French-style unemployment rate (7.4%) here we come 🇫🇷  thesun.co.uk/news/27900407/l…,https://nitter.poast.org/kevinhollinrake/status/1790705748957102485#m,Conservatives,Conservatives,31781,6757,619757,1726,Kevin Hollinrake MP,@kevinhollinrake,
['https://nitter.poast.org/pic/orig/media%2FGNm_JPlXwAAfBbP.jpg'],,,,,tweet,"May 15, 2024 · 9:16 AM UTC",602,48,34,131,"Today we’re expanding the choice people have for out-of-hospital care, improving access to services like endoscopy and podiatry.

We’re harnessing the power of technology to get patients the care they need more quickly.",https://nitter.poast.org/Conservatives/status/1790672496779215110#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNjLXfNXUAAR5JB.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 14, 2024 · 3:34 PM UTC","2,103",241,189,"2,609",Supporting our great British farmers for generations to come 🇬🇧,https://nitter.poast.org/RishiSunak/status/1790405272315318635#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 14, 2024 · 12:37 PM UTC",473,120,12,302,Just @VotePursglove destroying Labour’s position on illegal migration👇,https://nitter.poast.org/JamesCleverly/status/1790360812047020330#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGNiMOTTW0AA-DlG.jpg'],,,,,tweet,"May 14, 2024 · 12:03 PM UTC","1,725",146,128,620,"We’re increasing defence spending to 2.5% by 2030 securing Britain's place as the biggest defence power in Europe and second only to the US in NATO.

Labour can’t say what they'll do because they have no plan to defend our country.",https://nitter.poast.org/Conservatives/status/1790352218119438645#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNhp8jWWMAAbeH-.jpg'],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"May 14, 2024 · 8:25 AM UTC","1,829",245,180,"1,163","We will build up to 6 new warships capable of rapidly landing commandos onto beaches across the world, and we will save HMS Albion & HMS Bulwalk from being scrapped or mothballed. 

Together today’s announcement will secure the future of the @RoyalMarines for generations.",https://nitter.poast.org/grantshapps/status/1790297343952109601#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 14, 2024 · 9:37 AM UTC","1,657",407,132,"2,090","The soldiers landing on Normandy’s beaches in June 1944 were beacons of hope for a continent shrouded in darkness.

It was a privilege to light the torch of remembrance this morning ahead of #DDay80.

The service of these brave veterans will not be forgotten.",https://nitter.poast.org/RishiSunak/status/1790315431959437676#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGNdn7xWXkAAxOv3.jpg'],,,,,tweet,"May 13, 2024 · 3:04 PM UTC","1,843",117,141,356,"Labour don’t want things to get better because they’re obsessed with politics. They snipe from the sidelines because they don’t have a plan.

Things have turned a corner this year. Our plan is working. That’s why we must stick with it to deliver a brighter future for everyone.",https://nitter.poast.org/Conservatives/status/1790035433251840159#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNde16YW8AAOYZ4.jpg'],,,,,tweet,"May 13, 2024 · 1:00 PM UTC","2,084",138,162,409,"Inflation is down. Waiting lists are falling. Wages are rising. Taxes have been cut. Defence spending is increasing.

That’s why it’s important we stick with the plan that’s working to deliver a brighter future for everyone.",https://nitter.poast.org/Conservatives/status/1790004275180888329#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 13, 2024 · 12:19 PM UTC","4,633",385,435,"1,752","There are storms ahead. 

The dangers are all too real. 

But with bold action and a clear plan we can and we will create a more secure future. 

My vision 👇",https://nitter.poast.org/RishiSunak/status/1789993811805937837#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGNdBvh_XQAEgbTC.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 13, 2024 · 10:53 AM UTC","3,434",315,274,"1,603",How we act in the face of these changes will determine whether or not Britain will succeed in the years to come.,https://nitter.poast.org/RishiSunak/status/1789972127757549905#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 11, 2024 · 9:43 AM UTC","1,510",148,63,457,"Keir’s plans to scrap the Rwanda plan, even when it’s working, are only really popular with one group…

The people smugglers.

thesun.co.uk/news/27849827/k…",https://nitter.poast.org/JamesCleverly/status/1789229930871394798#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGNSlDW_XUAAVIH2.jpg'],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"May 11, 2024 · 10:09 AM UTC",175,66,6,478,"The Silent Service. 

The men and women of our Submarine Service who sacrifice so much to spend months on end at sea protecting the UK. 

The debt we all owe them cannot be overstated and I was proud to visit HMS Astute this week to thank those on board for their service.",https://nitter.poast.org/grantshapps/status/1789236435133862038#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
['https://nitter.poast.org/pic/orig/media%2FGNOc-CXXoAA26Km.jpg'],,,,,tweet,"May 10, 2024 · 2:55 PM UTC","1,452",157,81,370,"Actions speak louder than words.

Despite what Labour say today, they voted against stopping the boats over 100 times.",https://nitter.poast.org/Conservatives/status/1788946070824697908#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNOVEq7XkAAgYIW.jpg'],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 10, 2024 · 2:21 PM UTC","1,049",203,81,406,REVEALED: Labour’s scheme to make the UK the asylum capital of the world 👇,https://nitter.poast.org/JamesCleverly/status/1788937406588023238#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],Conservatives retweeted,,Mel Stride,@MelJStride,retweet,"May 10, 2024 · 1:17 PM UTC","1,025",79,58,152,"When it comes to pensions, Labour are telling you a porky.

Meanwhile the @Conservatives are committed to the Triple Lock - no ifs no buts.",https://nitter.poast.org/MelJStride/status/1788921387643514921#m,Conservatives,Conservatives,31781,6757,619757,1726,Mel Stride,@MelJStride,
"['https://nitter.poast.org/pic/orig/media%2FGNNzG2vWUAAUiEp.jpg', 'https://nitter.poast.org/pic/orig/media%2FGNNt7e6XoAAS3S4.jpg']",Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 10, 2024 · 11:53 AM UTC",452,63,26,204,As the new Labour Member of Parliament for Dover said: Labour’s ideas on how to stop the boats are ‘nonsense’ 👇,https://nitter.poast.org/JamesCleverly/status/1788900048400482581#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGNNvvNrWsAAvChz.jpg'],,,,,tweet,"May 10, 2024 · 11:51 AM UTC",856,133,50,262,"Today Labour admitted they don’t have a plan to stop the boats.

Instead, they’d do a deal with the EU that would increase the number of migrants coming to the UK.",https://nitter.poast.org/Conservatives/status/1788899756908990944#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNNZwl5XUAA9_JU.jpg'],,,,,tweet,"May 10, 2024 · 10:02 AM UTC",704,109,68,260,"Still lots more to do but today's news shows things have turned a corner this year. 

That's why it's important we stick to the plan that's working ✅",https://nitter.poast.org/Conservatives/status/1788872171365789768#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNNSLQHXUAA_jAQ.jpg'],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 10, 2024 · 9:29 AM UTC","1,347",197,133,502,"When Keir Starmer talks about illegal migration, this is who he wants to be the Home Secretary. 

This is who he would put in charge of stopping the boats…",https://nitter.poast.org/JamesCleverly/status/1788863837015277904#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],Conservatives retweeted,,Jeremy Hunt,@Jeremy_Hunt,retweet,"May 10, 2024 · 7:11 AM UTC",902,115,59,391,"After a tough period with the pandemic and the energy shock, today’s figures are proof that the economy is returning to full health.

And more important than that, the IMF say our long term prospects are the strongest of any major European economy over the coming years.",https://nitter.poast.org/Jeremy_Hunt/status/1788829073923272828#m,Conservatives,Conservatives,31781,6757,619757,1726,Jeremy Hunt,@Jeremy_Hunt,
